AoA,AoA_mod,Cl,Cd,Cm
-30,-27.17643006888411,-0.503491294974952,0.35586761588152194,0.0667466836251367
-29,-26.23850132676735,-0.4924229174334742,0.3381433078824997,0.06224104669617256
-28,-25.290478378253994,-0.483154511266658,0.323592443592704,0.05842379779268851
-27,-24.342263201129732,-0.4739203827818536,0.3083231768342062,0.05470645054780436
-26,-23.412715032969142,-0.4613576041322867,0.29233159687513643,0.05084516534344231
-25,-22.508611583992494,-0.4442575925029318,0.2745249247071629,0.047352173401738376
-24,-21.54787418745636,-0.4372563920565526,0.26226937459832717,0.044329284513149825
-23,-20.59525969924119,-0.4288067367359336,0.249632823662372,0.042311055545324494
-22,-19.564867466031554,-0.4342261969332069,0.24302029856236484,0.042776150099495175
-21,-17.678307267482698,-0.5923151953750495,0.28742202480533274,0.0752456416139892
-20,-15.943230080030858,-0.7233921561182903,0.3134454216308694,0.10263397229584506
-19,-15.136484170118187,-0.6889316134538412,0.2906452323464639,0.09658521228272803
-18,-14.175036769102624,-0.6820570190712424,0.2749156914053984,0.0956289870383328
-17,-13.203923277902083,-0.6769060555472056,0.25728271620213056,0.09362083509451366
-16,-12.018446324838042,-0.7099798003328769,0.24257024675248987,0.09391182487499133
-15,-9.552087927175325,-0.971456833503016,0.1856301915720575,0.06040954412546066
-14,-8.464198351631623,-0.9871290630864388,0.14549813737356032,0.03952634420572973
-13,-7.240297277843131,-1.027054492361533,0.044405103790328485,-0.011627480925938872
-12,-6.415798055915144,-0.9957596719121354,0.032397346782723824,-0.009990977259470367
-11,-5.69377550619356,-0.9461914905569804,0.026004163849041168,-0.007222591780501128
-10,-5.054613634517151,-0.8818478189149673,0.023149969714157337,-0.004459398499113372
-9,-4.37686283387149,-0.8243852199194341,0.02026504914203471,-0.0018524146696731348
-8,-3.7640538307268177,-0.7553423765809347,0.018455174642267737,0.0006623858730894789
-7,-3.1939820452618486,-0.6786787490585366,0.018506661987917984,0.0033546353521685963
-6,-2.5839357732130406,-0.609143263040359,0.018158075257408528,0.005966399246437095
-5,-1.9534500515249578,-0.5432524839777434,0.018158306559689134,0.008582312859509568
-4,-1.3652580360065643,-0.4698200064949822,0.018741632336506706,0.011138572658671856
-3,-0.8053419086820854,-0.3913454496904262,0.019446980791459005,0.011945921111442957
-2,-0.2865327929715191,-0.3055408026047842,0.019761274777196424,0.008108579179631004
-1,0.07981574112236078,-0.1925498001096685,0.020055454151665326,-0.0016736012472559855
0,0.5667769428962257,-0.1010661198067039,0.019115192894149317,-0.005396329482527931
0,0.5729396258086803,-0.1021650326283479,0.019313680467582917,-0.005455004888979691
1,1.1335923986701173,-0.0238218324483449,0.01884469057675535,-0.0021488067860786705
2,1.7432081889197468,0.0457904159110601,0.019412058509823478,0.0034518350468114734
3,2.2825611749577552,0.1279317360286062,0.021668597889601352,0.006102712554047737
4,2.779937767856009,0.2175581721715806,0.023864606954378274,0.001799394843688872
5,3.1445433803771756,0.3308599676915173,0.026210527835130212,-0.007747343747762392
6,3.660966774410085,0.4170900301648556,0.027085616502623484,-0.011629133163824103
7,4.253135445725781,0.4898134012235154,0.028291325532189087,-0.011108402693281519
8,4.808452283288748,0.5691080908437914,0.029327297420907734,-0.008805691591855083
9,5.386194057266502,0.6444040269177901,0.0309115616835135,-0.0064961741445503235
10,5.995567858959749,0.7140594260170722,0.03198522699231958,-0.0038424094851795022
11,6.6006045032816205,0.7844882151986607,0.03261051838642564,-0.0012110340693284108
12,7.242946694578348,0.8482647809133788,0.03535229769489869,0.0013990642490591815
13,7.847351535252538,0.9188062315995524,0.03742105088909502,0.004286583398481822
14,8.554902020594294,0.9709550320338606,0.04263899104803209,0.007196504014182261
15,9.23966931588146,1.0271664688271387,0.0491602525597187,0.00969875709978526
16,10.066490509192311,1.0580472416676672,0.06699486116983731,0.010262294909919463
17,11.416311508015696,0.9956681145328882,0.17095632794583,-0.043349575564493356
18,12.499454131042587,0.9808423485852814,0.20611566268683212,-0.060682449890706196
19,15.155255376019163,0.6855843831751888,0.25467512440402507,-0.08900390446442581
20,16.178135138571296,0.6815045262716477,0.2700189340651091,-0.08985582686288213
21,17.002091420461944,0.7128961623088165,0.29255071849554554,-0.09444168324039615
22,17.815128696444003,0.746234845721781,0.316374836401999,-0.1018945178355114
23,18.73323004103122,0.7608387907546538,0.33552664409277133,-0.10560705845024998
24,21.325740696244193,0.4768666308238716,0.2528599138745438,-0.045152906269438874
25,22.52614300052011,0.4411314380865097,0.24801075920089852,-0.03744526615502503
26,23.53547281243035,0.4394677714534321,0.2548594655878681,-0.03813127751509158
27,24.501483185608908,0.4455287090755006,0.26603952615688575,-0.039684397894317776
28,25.467253543617613,0.4516324455485392,0.27722165595557974,-0.042235216644699994
29,26.387731147998085,0.4658126624111556,0.2935343479618676,-0.04582225683785348
30,27.338546307809487,0.4745831690689832,0.30681063523263885,-0.049460916806471834
