AoA,AoA_mod,Cl,Cd,Cm
-30,-27.552966951826445,-0.4363482641935104,0.31580874138922427,0.05674114266205086
-29,-26.583784362901543,-0.4308529874380147,0.30226823508825235,0.05312829359931402
-28,-25.65671820316421,-0.4178476238106889,0.2863468199286879,0.049295748695632725
-27,-24.693408988815033,-0.4113050229076961,0.2743667626980075,0.04653599391264478
-26,-23.76724823446389,-0.3981382098594272,0.2586672195874751,0.04294661940098482
-25,-22.797506130951547,-0.3927427042203059,0.2481882885802519,0.041210326973413355
-24,-21.759129548825975,-0.3995859117563348,0.24327383186532012,0.04160939960340273
-23,-20.804050558082807,-0.3915757198099411,0.23157992493831595,0.03856695058243303
-22,-19.78694170040791,-0.3946265246833564,0.22371058123554854,0.03890131788692439
-21,-17.546662043482367,-0.6157898129429591,0.2922588943555674,0.08592620146214981
-20,-16.449210215762015,-0.6331671572742912,0.2839711533333774,0.09011061510388303
-19,-15.603868802918466,-0.6055888595072427,0.2639283658855709,0.08495859571322849
-18,-14.628890184599282,-0.6011271149172805,0.248886163968014,0.08342912459572539
-17,-13.568184495828726,-0.6119519878962028,0.23620663053088495,0.08362242029524221
-16,-12.051343505219569,-0.7041136647827034,0.21566301570741042,0.07595586870090605
-15,-10.174750716900475,-0.860425301796793,0.17130075322550936,0.04717938958135581
-14,-8.982521433481487,-0.8947031037290732,0.09168992837406835,0.003484440886987834
-13,-8.013118060454039,-0.8892471965930361,0.0566897077079172,-0.009233469649253848
-12,-7.2232010427617634,-0.851785771732022,0.04755365498582684,-0.00753307109825694
-11,-6.511573266651271,-0.8003640226756584,0.04200520566902677,-0.005277019189934231
-10,-5.763667129945925,-0.7554113320102988,0.037376474424404275,-0.0029886610808798272
-9,-5.095972027745047,-0.6961556282731237,0.03388312656339013,-0.0002888853177294235
-8,-4.432016606599216,-0.6362330748020534,0.03131788683301863,0.001912235497650407
-7,-3.779579401630628,-0.5742566244131231,0.029001599055002734,0.0045135292732379475
-6,-3.119209742824049,-0.51369466757408,0.026961758519938817,0.006908253002538373
-5,-2.440692378194139,-0.4563687601790832,0.02515358552331497,0.009246103537236632
-4,-1.8273952804786604,-0.3874129525342345,0.023931920076344877,0.010968210535390443
-3,-1.225872831047708,-0.3163575216970153,0.022721097736216306,0.009868508492348545
-2,-0.7229630519804868,-0.2277177482319687,0.02160900485586861,0.0036823647991674115
-1,-0.23793113778114316,-0.1358900426266483,0.019588062529591374,-0.00309154493476027
0,0.3288806459543312,-0.0586451004804062,0.018125680718796187,-0.00327445375287824
0,0.3299255804038061,-0.0588314303436521,0.018182356946257902,-0.003284857495304821
1,0.9824386234075593,0.0031314968135308,0.017523180319353838,0.001316381606156998
2,1.6149773830040886,0.0686561837515049,0.018212070602109835,0.005510067527042941
3,2.186792610923641,0.1450089253668464,0.018624477108168495,0.004875431516899944
4,2.6607972309150503,0.238802988022381,0.01962857268960091,-0.002210950989017625
5,3.1909441541741326,0.3225859081651655,0.01987796017587372,-0.008308759492027133
6,3.762035755003994,0.3990676849910229,0.019800311825964978,-0.009951409894529167
7,4.382632120878563,0.46672190703061,0.020023664059867916,-0.008001836391132871
8,5.02936008330963,0.5297164139892981,0.021345470079190545,-0.005988709794475498
9,5.648096562738211,0.5977022859111414,0.02154174366931601,-0.0039026302000041073
10,6.323496096162106,0.6555841564696961,0.024022323788462974,-0.0014967013672409777
11,6.97605975518904,0.7175380579155701,0.025276158483426354,0.0006849307263100419
12,7.665983271836874,0.7728300513681858,0.028322240684039802,0.0033412146968324653
13,8.352873792594508,0.8286628803820463,0.03108654533703059,0.005946979411732365
14,9.07833317729094,0.8776182146909736,0.035761186658143373,0.00853253373621597
15,9.886883482194293,0.9117570025582448,0.0433189380476159,0.010399702431451049
16,10.874098761768995,0.9140367390619843,0.08901190883799827,-0.005957469387142155
17,12.126552438073787,0.8690198875212635,0.16305164740588687,-0.047516052888385465
18,14.58014381733692,0.6098194342778823,0.21271328300204229,-0.07815929054958785
19,15.6313775289225,0.6006835784563824,0.2268388580520364,-0.07809771922370773
20,16.55850485378567,0.6136780352851636,0.2432063258314578,-0.08040499654899347
21,17.354437596509452,0.6500667524533567,0.26531162574834344,-0.08817026408153969
22,18.235125313439994,0.6713421936057279,0.283448259190919,-0.09143192918005093
23,19.17589138250984,0.6819046267375655,0.2998014884896036,-0.09467307498940859
24,21.82846536726411,0.3872221375749863,0.2094634533872113,-0.032518201487459084
25,22.850515440481736,0.3832902286124023,0.21485129488787733,-0.03255611373478069
26,23.817770639317086,0.3891291923159053,0.2246759525584674,-0.03396942386930209
27,24.77491248913771,0.3967715408535655,0.23549292126580681,-0.03632483627838437
28,25.697283094214836,0.4106142029909942,0.249607538360758,-0.03912648484284047
29,26.659846362006302,0.4172898190512119,0.2604639153988118,-0.0424824683928784
30,27.550876872637723,0.4367209614183014,0.27888314981868406,-0.046485392893792214
