AoA,AoA_mod,Cl,Cd,Cm
-30,-27.819754053414506,-0.3887755153194984,0.277247159601461,4.5616138498937495
-29,-26.87298350951943,-0.3792837837743588,0.262937731536541,4.243362240106146
-28,-25.924132254975106,-0.3701630788815834,0.24956888770858868,3.9451823632710914
-27,-24.972149182584136,-0.3616008312120047,0.23744997295897657,3.659390486055708
-26,-24.00331164486175,-0.3560440258664529,0.22728542653509276,3.4693269104551394
-25,-23.04814833999058,-0.3480488685855814,0.21582513956368013,3.211056354342276
-24,-22.051354290336313,-0.3474771922571821,0.20893614449384382,3.1680154583396765
-23,-21.038099178125798,-0.3498408077420916,0.2028672254442502,3.1186497247046807
-22,-19.891629722483152,-0.3759588418956311,0.20576692462292206,3.590856148774379
-21,-18.03906821458537,-0.5279852864780066,0.25037596906915816,6.751823772071454
-20,-16.99571148249469,-0.5357165407832934,0.24167283627558458,6.822473555431644
-19,-15.957247905560344,-0.5425752609965344,0.23101847635824138,6.922660123420473
-18,-14.901276502452422,-0.552555929058556,0.21936615357882522,6.943536519217784
-17,-13.753433033762459,-0.5789189734740627,0.20640905162832918,6.771905763499865
-16,-11.67480795001835,-0.7712564588049682,0.17189473647131892,4.126845284233325
-15,-10.681253193987935,-0.7701071604656871,0.14041230074017297,2.549185819789031
-14,-9.634105955275784,-0.7785143275813577,0.07617680832973889,-0.8663255331760689
-13,-8.724296558225625,-0.7624317850619163,0.05373913248549441,-1.5195166609378117
-12,-7.886260529783356,-0.733550811057968,0.04562102197751743,-1.4019055163813547
-11,-7.13110396428309,-0.6898909970955539,0.0400118027519179,-1.150536898867773
-10,-6.416265817326654,-0.6390417126191399,0.035422196121863085,-0.8642161635750689
-9,-5.691980701092566,-0.5898769859582684,0.032092648605503066,-0.6090344469123753
-8,-4.971813766550259,-0.5399779163614966,0.02890032241028481,-0.3431169574677317
-7,-4.280785468889292,-0.4848829244482576,0.02653046427160911,-0.046840530775349484
-6,-3.5770241219915553,-0.4320584551732402,0.0244944082419737,0.20267368059469248
-5,-2.8990243299007705,-0.3746402556536192,0.02281841460364657,0.4696057352824101
-4,-2.1938138909405405,-0.3220741845259409,0.02095394807317938,0.6490589427578103
-3,-1.5832100673568397,-0.252638119577957,0.019484313358718256,0.5760576653908996
-2,-1.0426888818098046,-0.1707051096131389,0.017731123715695022,-0.005212030526749739
-1,-0.492593563528709,-0.090479332904849,0.015764113011051392,-0.44092715554490336
0,0.1638227383998995,-0.0292124242415028,0.014535375319440505,-0.21984137236349885
0,0.1629445384642766,-0.0290558260223615,0.014457835116931354,-0.21866287491593683
1,0.8630388315982273,0.0244225422859062,0.01404928526755676,0.25391799783028857
2,1.5414279375205402,0.0817713204240952,0.014941647307683962,0.5644482361693802
3,2.079126596178244,0.1642076356915199,0.015972484079840924,0.1742841650898509
4,2.6137345864492962,0.247195070522581,0.017322836697874183,-0.40811875710715134
5,3.197896708701485,0.3213461475898087,0.017767060316162472,-0.6188642636647811
6,3.877590564641675,0.3784622662606758,0.018499890100343447,-0.44166555515818356
7,4.557422808078601,0.4355537080502757,0.019341081178042962,-0.2096107985754391
8,5.263087977525633,0.4880386928768351,0.02113375648524215,0.03787595954864007
9,5.956934139750741,0.5426312108605894,0.022606430984365978,0.3207127494577173
10,6.6274751987343885,0.601379431340414,0.02403378892186995,0.5768626475322122
11,7.350225252745899,0.6508178861132741,0.02604089920011428,0.8310607068204824
12,8.082736507945345,0.6985157500927328,0.030281099566402202,1.124643174168381
13,8.843852642753394,0.7411128698979375,0.034928666064418724,1.3796869438025883
14,9.64665907948634,0.7762758886834562,0.04186365654101615,1.528252530457025
15,10.56594450102763,0.7906686923408716,0.061227829327803275,1.0603500871403724
16,11.66776391851384,0.7725125313055874,0.13330605849506227,-2.8073977894273874
17,12.637332709409847,0.7779389415781204,0.16025186490396695,-4.0382448865764005
18,14.779893893045873,0.5742005451610473,0.1990100581634947,-6.654351692704608
19,15.884860444453622,0.5554831957818323,0.21049513594070687,-6.605705901111689
20,16.892812337375542,0.5540652359074766,0.22341724798315227,-6.747072993912093
21,17.820814717120523,0.5669036553345417,0.23872344410892837,-6.997138427548542
22,18.72860513221474,0.5833462172139878,0.25467122512543827,-7.30379896552571
23,21.0412838958178,0.3492729175626405,0.1841077844618984,-2.7777695119446504
24,22.079255904375103,0.3425018524827112,0.1874135123426232,-2.6114176546896464
25,23.05640736751993,0.3465761413050698,0.19589460113365034,-2.7303708005256064
26,24.00398937203967,0.3559231754031123,0.20661098626153063,-2.9397906082220606
27,24.950483982115358,0.3654641107149164,0.21714245686892578,-3.124701394696094
28,25.91597601764014,0.3716174768947688,0.22746080191202972,-3.3996781155284563
29,26.84618594133105,0.3840622531016671,0.24125655802744017,-3.6903878843283704
30,27.812447343372067,0.3900784279411172,0.2522601864779774,-3.9674034873790327
