AoA,AoA_mod,Cl,Cd,Cm
-20.01,-16.77064104649601,-0.5776336602875833,0.26000016830779105,7.466052997633639
-19.01,-15.856942991940182,-0.5622445325767029,0.24442580017941581,7.185421542981551
-18.01,-14.887106275044447,-0.5568658981382563,0.2297760073355205,6.979032504588858
-17.01,-13.776277221120905,-0.5766286329888715,0.21910093755597068,7.1008539968711135
-16.01,-11.619891002361053,-0.7828322719915314,0.18534299769978047,4.439537411096499
-15.01,-10.552915113415654,-0.7947752299773068,0.15531826874241408,3.0141362291750466
-14.01,-9.420577737035405,-0.818373270271264,0.08114309529382291,-1.0775851499926532
-13.01,-8.481793771384222,-0.8074573938596832,0.05557550831316807,-1.778478229925846
-12.01,-7.678622461683259,-0.7723594382274245,0.04753424951763484,-1.5929500131858088
-11.01,-6.901523815498397,-0.7326122762934184,0.04185593231624757,-1.3369723013110846
-10.01,-6.197066722148991,-0.6799118706295285,0.037468123551211596,-1.02225450986389
-9.01,-5.470436185656098,-0.6311653729171784,0.03360185989075485,-0.7658334931964127
-8.01,-4.7724419973807795,-0.5773125196339846,0.03071708964010121,-0.46414551031005896
-7.01,-4.091501611715676,-0.5204186787464673,0.028631016869237236,-0.19588636433636572
-6.01,-3.4034503320142075,-0.4647928331040274,0.026791798681683743,0.09304288388184696
-5.01,-2.7113680205406054,-0.4098857900613287,0.025093449390167364,0.3463084662442518
-4.01,-2.0533133222650948,-0.348911035769402,0.023815036042256852,0.5851273846933989
-3.01,-1.4373432046553016,-0.2804318737472634,0.02236673536813931,0.5865382740638428
-2.01,-0.9001892884835132,-0.1978984214843498,0.020889882223242687,0.09407484484764214
-1.01,-0.37002890604201544,-0.114117901346293,0.01899749544336768,-0.4135389290229432
-0.0,0.2631290640031796,-0.0469204575812117,0.017476273301405776,-0.3200188944587495
0.0,0.2631290640031796,-0.0469204575812117,0.017476273301405776,-0.3200188944587495
1.01,0.9495172456429188,0.0107851199218798,0.017007597711413722,0.1448201550786915
2.01,1.6039968361870414,0.0723973776811423,0.017258573533424172,0.5697668830138226
3.01,2.166364691869061,0.1504347489667347,0.018590350314201892,0.3491261550826084
4.01,2.6800878956698337,0.2371463020033755,0.019740887217063983,-0.25243669221637005
5.01,3.2790984246379917,0.3086496516517242,0.020165727638386338,-0.5778454387046847
6.01,3.8869365540245817,0.3785788876515253,0.02053216508316028,-0.45751503017100387
7.01,4.584847830459007,0.4324465255482255,0.021590882109776662,-0.2264371106593331
8.01,5.238600323488229,0.4941884373547692,0.022368072293848244,0.05552908883755438
9.01,5.944576445334016,0.5466179739970284,0.02393148938507637,0.3058438242075718
10.01,6.632286240774266,0.6023047121822737,0.025073200573515066,0.552162396118309
11.01,7.304972368730054,0.6606704298089934,0.026813439882818063,0.8426970959934998
12.01,8.007658450758314,0.7136866373850913,0.029761806829717227,1.1361113713809567
13.01,8.729118654235926,0.7633550947898958,0.033707884897685725,1.4083091123019513
14.01,9.495971246961638,0.8049293050529265,0.039372309299325496,1.6344213138239307
15.01,10.30290370913242,0.8393565822271248,0.05013209813878791,1.7965914765994138
16.01,11.478104510010663,0.8081152528933858,0.12447081270588511,-1.965243379429594
17.01,12.522724607725447,0.8001587186730889,0.15893242224717966,-3.779918484080099
18.01,14.83719775447624,0.5657654495091126,0.20070781183965364,-6.6957598768976405
19.01,15.875520835986041,0.5589317820570813,0.21437175846053624,-6.740036397128107
20.01,16.817262129755512,0.5693203157782847,0.2286275675594879,-6.984437403525104
